query_id,query_text,doc_id,business_name,stars,sentiment,review_text,source_systems,label,notes
Q016,clean kitchen health inspection,705gt4Q_EXqz3TKeLcRNYQ,Adams Street Grocery & Deli,4.0,positive,"there is not much that is worth celebrating in my office. incompetent co-workers, violent co-workers (really), and a general lack of work to do means that i need to look forward to something. 

and it is po-boys from adams street. 

an intern in the office and i have created the ""po-boy inspection club."" the first on our list happened to be adams street, due primarily to the fact that it's only 8 blocks away, but still, it is a choice we have celebrated to this day. the bread was crispy on the outside, but soft in the middle. you get a healthy heap of fried _____ in your sammich, and it's seasoned well too! my only complaint is that the dressing could be more plentiful, but that's why you pick up a couple extra packets of mayo and/or ketchup, and you're good to go...",tfidf,,
Q016,clean kitchen health inspection,8fwvZRH7_T5OP6uZ40qW5A,SOHO Juice - Tampa,5.0,positive,Stopped by and visited the other day! Staff was so nice and welcoming! I had a pick 2 ultimate topping bowl and it was absolutely amazing! Also all of there health shots were amazing! The recovery shot saved my day!,tfidf,,
Q016,clean kitchen health inspection,H0CDUxFQ0uXLbVsg-rsj8A,Harry's Plaza Cafe,2.0,negative,"Giving this 2 stars because I've enjoyed this place in the past. But today I was really let down. Because of the pandemic, they are only doing pick up orders. We called in a large order for dinner, and added on two $50 gift cards to support local business, we waited for 45 minutes. They were not managing the crowd for pickups and had people cramped shoulder to shoulder in front of the hostess stand.... so much for social distancing. I waited outside for the sake of safety until I was told that they couldn't find our order and could put it in now. He offered to give me the gift cards ""right away"" if I wanted to. I refused, and left. 

Not respecting their health, my health or the health of the community, and just a mess of a pick up situation. 

Get your processes efficient, and up to SB Public Health standard's.",tfidf+bm25,,
Q016,clean kitchen health inspection,JC2Q-Scrb7IGFKQWQGe5JQ,Los Mariachis Mexican Restaurant,1.0,negative,"This was my favorite Tex-Mex restaurant, but no more. Since May 2014 has had a long string of horribly failed health inspections  (up to 48 violations ). Food quality has declined significantly,  and no longer clean inside. To be honest, this place was always a dive, but used to be very clean and well maintained. No more. The Mariachis are now playing a very sad song.",tfidf+bm25,,
Q016,clean kitchen health inspection,NJEl4blRix1K-rdui8v7zQ,5 Points Market & Restaurant,5.0,positive,Best brunch place for the health conscious who demand yummy food--seriously yummy food. The pancakes are huge.,bm25,,
Q016,clean kitchen health inspection,PWkkgAN8IEqrHiHBK6iAyw,Wendy's,1.0,negative,"This Wendy's does not require masks for service inside.   Avoid!   If the don't care about the health of the more senior customers, or the higher risk customers imagine what goes on in the kitchen behind closed doors!.",tfidf+bm25,,
Q016,clean kitchen health inspection,TIcAmz1q6v6xWZIfN6Sc6Q,Indo,5.0,positive,"Indo Puts Health Above Profit
They tried curbside pick-up at the end of March 2020 and were making money.  But after a week, closed the restaurant because the smallness of the kitchen could increase the risk of coronavirus transmission.",tfidf+bm25,,
Q016,clean kitchen health inspection,eEJZA9sdc3vxECKNM-nVEw,Tacos Jalisco,1.0,negative,Food taste like Absolutely lime shit  rice was not cooked well and shrimp was ass don't know how this restaurant passed inspection and the live band was ass  first and last time I come here .,tfidf+bm25,,
Q016,clean kitchen health inspection,f0kyb8F6-BfqK_LEAjtT0Q,Pad Thai,5.0,positive,"Best Thai I have found in the StL area.  The restaurant is clean, staff is friendly, and ingredients always seem fresh.  When you walk to the restroom you can see into the kitchen and I'm always impressed how clean and well run the kitchen appears.  I dine at Pad Thai about twice a month and will continue to visit on a regular basis.",tfidf+bm25,,
Q016,clean kitchen health inspection,jjcGgCxpOO9sHyFoe8_XIQ,Turning Point of Christiana,1.0,negative,Great food but not 100 percent COVID compliant! Will not be going back! Health department needs to visit!,tfidf+bm25,,
Q016,clean kitchen health inspection,pS-VFyTfQjLSn6uDuA978Q,China Royal,3.0,neutral,"I order General Tso's Shrimp, which was very Delicious!  Unfortunately, the broccoli and rice that can with the meal was not fresh and tasted as if they were going bad.  Upon further inspection, you could see the parts where the broccoli started to turn. The rice had a weird smell and was slimy. I called the restaurant and they apologized and sent a replacement order (which was awesome!) The delivery was super fast both times...I would have gave a higher rating if it were not for the problem with the spoiled food. However, they did correct the problem, with zero resistance and great customer service.",tfidf,,
Q016,clean kitchen health inspection,y_rRXZ9lm2wWIbk33-wu7A,Flying Pie Pizzaria,1.0,negative,"So we went to the flying pie pizza place tonight on Fairview in Boise and they would not let us eat after they took our order they would not let us eat there because I did not have s mask on  even though I told him I had a health issue and by law they can't ask me my health issue but I even told him my health issue and she said well we're sorry you can't eat here so when I went to get my money back I looked at the bar there's guys in there with no Mask on and not drinking and the lady said well that's different so I would suggest you stay away from the flying pie if you don't have a mask do you have a health issue which is wrong because legally they're not supposed to do that but manager pushed her to weight around and she said no ! Very sad, we ate a different location about a week ago and had no problem, the owner needs to get his story straight! I guess we will need to find a new pizza place!",bm25,,
Q017,vegan options healthy menu,-QhiTRoScmTeUGblaCSW6w,Marathon On the Square,5.0,positive,"Marathon is a Community Mainstay for Affordable, Healthy Comfort Food.  Over the years, Marathon on the Square has soundly provided healthy, creative, affordable comfort food to me, my family, friends and other loved ones.  Marathon on the Square is a mainstay in my community because of its extensive hours of operation, healthy menu options that accommodate various dietary needs and wishes, and respectful service.   And yes-Marathon caters and delivers.  Big thumbs up to Marathon.",bm25,,
Q017,vegan options healthy menu,0nLwKrk1J7UxXRvrSggB-A,East Side Banh Mi,5.0,positive,"We've ordered pick up a couple times, everything is always spot on. Thank you for offering so many vegan options! Definitely on our regular rotation now.",tfidf,,
Q017,vegan options healthy menu,29f0fGR3KsOyN5bkLUEmDg,Raw Republic,5.0,positive,"My ""go to"" spot for when my diet has taken a nosedive and I need to get back into the healthy eating world asap. The carrot coco and deep roots juices are full meals in a bottle with 3 pounds of raw fresh pressed fruits and veggies inside. They are as delicious and as satisfying as a juice drink can be. I hadn't been there since they added a made to order menu and was delighted to see it filled with vegan and vegetarian options. Such a rare finding in this town. Now if only finding parking was as easy as choosing what to buy!",bm25,,
Q017,vegan options healthy menu,4XOOC732YsfcyCSkJRcRoQ,Shawarmageddon,5.0,positive,"Awesome food, great service. Tons of vegan options. Will definitely be back during my stay! Cool merch too, I love the stickers I bought.",tfidf,,
Q017,vegan options healthy menu,CF8kGrVG9fxBVF4xX80XkA,The Post East,5.0,positive,"One of the best places we ate at in Nashville! It was right around the corner from where we were staying, which was a plus! There were several vegan options. I had the Godzilla smoothie and Your Daily Kimchi bowl. Such delicious flavors, and could be eaten with or without the dressing. Nice atmosphere and decor. Will go back if ever in Nashville again!",tfidf,,
Q017,vegan options healthy menu,CZaOTT4mnZ91hz5IbZA4SA,Zoe's Kitchen,5.0,positive,"Well I guess since I eat here two times a week at least Zoe's is deserving of five stars.

One of very few healthy fresh and good quality options in Newtown Square area if you're looking for something fast and on the go for lunch.

Everything has tons of flavor, and plenty of healthy options on the menu.

Salads that are actually somewhat exciting, Great light sandwiches, and really good entrées.

The entire staff at my workplace is hooked.",bm25,,
Q017,vegan options healthy menu,Ck8xpfWTniZjB5wT0oUvlg,Burgeezy,5.0,positive,"Fantastic! Great service, food comes out hot, and everything we had was delicious! We love finding vegan options in Indy!",tfidf,,
Q017,vegan options healthy menu,ENCi0Oycj_CwwPG1sFAJjw,Heartbreaker,5.0,positive,"The vegan options here are great!! I've been twice in one month because the food is that good. A place like this reminds me of the great vegetarian/vegan options I would find when living in Southern California. 

5 stars - Vegan loaded fries. The chili topping and sauce is fantastic! I haven't had chili fries since becoming vegetarian and I finally got to taste it again. This was the best of the whole meal. 

5 stars - Phoney dog. Vegan hot dog topped with vegan chili. This was definitely a meal in itself. Generous helping of vegan chili on the vegan dog. Another winner. 

4.5 stars - Vegan fun guy burger. Two impossible burger patties, vegan cheese, and mushrooms. This one is great. I thought the sweet sauce was a little to sweet. But the burger overall tastes like real meat. 

4 stars - Mozzarella sticks. Crispy exterior and melty interior. I would recommend eating this as soon as it's brought out. Nothing super special about this one. That's because all the other menu items were outstanding. 

Overall, a great meal and a true treat for a vegetarian!",bm25,,
Q017,vegan options healthy menu,J5J4Nimr8W-6l13LSlB-zQ,Taco Dirty,5.0,positive,"Best Healthy Mexican concept in Tampa! Amazing atmosphere and even better food. Tons of vegan and vegetarian friendly options. The bowls are amazing and house made sauces are to die for, definitely my new favorite place to eat and highly recommend it to anyone, there is something for everyone here",bm25,,
Q017,vegan options healthy menu,Kwd2BfzOdG6sCu_TmlnvUw,Mesa Verde,5.0,positive,"Amazing!!!
So impressed!!! 
What a fantastic menu, from Herbal Alchemy Teas, to a complete vegan brunch menu. I was so thrilled to be able to have an absolutely delicious vegan, and gluten free meal. There are not many restaurants that can accommodate my diet, today I had more options on a brunch menu than I ever have in my life!!!!!! So cool!!! 
Extremely impressed with the ambience, and customer service. 
Can't wait to dine at Mesa Verde again, what a treat!",bm25,,
Q017,vegan options healthy menu,LQVG4KDMrT5C_1GPZi4RMA,Cafe Con Leche,5.0,positive,Really yummy vegan options and really great service. I was in love with the food I got here. Will go back soon!!!!!!,tfidf,,
Q017,vegan options healthy menu,QPKjolP_JpUqA8SXOSp0Rw,China99,5.0,positive,"Yummy vegan options!
Fast delivery!!
They give you no issues paying over the phone or at the door. 
No food issues in regards to temperature, quality and amount.",tfidf,,
Q017,vegan options healthy menu,Vv6r9xZ0tiMDYU32CJZcMg,BBQ4LIFE,4.0,positive,"They have really cool vegan specials and menu. I appreciate the variety for vegan options on the menu. The best thing I've eaten there has to be their greens and beans burger with vegan chili open faces. So good!! Their food is very tasty! Their bread rocks. 

I've heard some rumors that their BBQ sauce isn't actually vegan and contains honey. If this is true, they truly need to know that this is not widely recognized as vegan and they should change this or let customers know. I docked a star for the lack of ingredients lists made available to customers and potential lack of transparency. I also docked a little bit because their bean side is not vegan (BBQ without beans is a crime!) and some of their sides are a little on the small side. Still would recommend!!",bm25,,
Q017,vegan options healthy menu,XmGQ1gXW6PkY6OWj7BGtOw,Biryani Bowl,5.0,positive,Cute little spot with great food & great service. Garlic naan was awesome and they had vegan options too.,tfidf,,
Q017,vegan options healthy menu,ZcoS4DGXHU_mMz-LIf1RGg,Carmel Kitchen & Wine Bar,4.0,positive,Great restaurant with plenty of vegan options! Love the roasted veggies,tfidf,,
Q017,vegan options healthy menu,by6K9o4v7mFTcxfpWfwBSw,Sweet Soulfood,4.0,positive,"Good vegan soul food. Can't say it's healthy though. Sometimes food can be a bit salty a d lack other seasonings. Other than that, I eat certain options. The cornbread is great!",bm25,,
Q017,vegan options healthy menu,f3vSMZobXy-LuvkKguBinw,HiVolt Coffee,5.0,positive,"Great place! 
Ingredients are healthy and well put together! 
You can eat a healthy meal and be satisfied.",tfidf,,
Q017,vegan options healthy menu,uFa2jjqZ4-bjDgsPwqt58A,Meals From The Heart Cafe,5.0,positive,Amazing Vegan Gumbo!!! Full of flavor! If you're vegan and looking for tons of options come here!! They have everything from Vegan Apple Sausage to Vegan Pancakes. They also have vegan crab cakes!!,tfidf+bm25,,
Q017,vegan options healthy menu,vvL9LgDOwBE7oI-nbdb8vg,Bareburger - Midtown Village,4.0,positive,Awesome vegan menu. Would recommend for vegetarians looking for a burger and fries fix. They also have the healthy option of getting a burger without the bun and wrapped in a leaf instead. Good joint that hits the spot.,bm25,,
Q018,gluten free celiac friendly,3HmZ7lg6HvsP8obzYSWoiQ,Jules Thin Crust,5.0,positive,"One of the best places for gluten free pizza. Really delicious!
They take gluten free seriously for those that are Celiac. All gf pizzas are served on plastic trays that have liners stamped ""gluten-free"".",tfidf+bm25,,
Q018,gluten free celiac friendly,9Md_V_YFgJi2FjfYHm853g,Two Chicks,5.0,positive,"Two Chicks is one over the very few places I can get a gluten free grilled cheese and not feel disappointed. I mean, having to have gluten free is not a choice for me so that fact I even have the OPTION for gluten free is great. But man, the grilled cheese with whatever gluten free bread they use is just amazing. Ooey gooey goodness. I recently had their breakfast plate (eggs and such) and MAN that was a nice surprise as well! Whenever I'm in Reno and have the time, I try to hit up Two Chicks. Definitely worth it!",tfidf+bm25,,
Q018,gluten free celiac friendly,BtFQppM2prvnjqQYjwsVyg,Cocco's Pizza,5.0,positive,Nice and friendly. Cheese fries and gluten free pizza is Awsome. Not a lot of place gave gluten free. Thank you and keep up the good work. See u soon.,tfidf+bm25,,
Q018,gluten free celiac friendly,LXuZPxuLAZJwdojD09IY1w,Jay's Steak & Hoagie Joint,5.0,positive,"Great sandwiches, food is always fresh, and the owner is a great guy who truly cares about the community! They have the best bread of any local place, definitely worth checking out. I don't eat gluten free but a family member that does also raves about their gluten free options as well.",tfidf,,
Q018,gluten free celiac friendly,PZi0O5Y2qCkKpBirPuC55w,Bonefish Grill,5.0,positive,"Extremely accommodating and delicious food! Will definitely return. They also have a gluten free menu, and that's greatly appreciated as someone with Celiac disease! Wonderful experience",tfidf+bm25,,
Q018,gluten free celiac friendly,SUojSCnke5fY2rH1qBDrYA,Toast,4.0,positive,My mom and I shared a gluten free pancake breakfast here with eggs and sausage.  The mean feed both of us and was really tasty. My mom is a regular here and sleeks very high of it as she is celiac and can not eat gluten.  I would eat there again.,tfidf+bm25,,
Q018,gluten free celiac friendly,WeuTEB1Mpy6Yn9X2BOL5oA,Pub 1922,5.0,positive,"So far this is my favorite restaurant in the Sahuarita/Green Valley area since moving back a couple of months ago.  

I love that they have so many gluten free options on their menu including gluten free French fries on a dedicated frier and gluten free pizza.  But I usually go for the ""frustrated Chef"" special.  Every time I've ordered it it's been great - and available gluten free.

The food is delicious and the atmosphere is cozy and comfortable.  They have TVs for those who want them but I think you can also chose to sit in areas free from most of the noise.",tfidf+bm25,,
Q018,gluten free celiac friendly,ZoxTyXUBlhqnTQDsk0FTCQ,Mother's,5.0,positive,"Stopped for lunch, sat outside on patio.  Creative drinks menu!  Hubby and I created our own burgers which were delightful!  Lots of fries came alongside.  Waitress Pam couldn't have been nicer and was quite attentive.  Lots of gluten free options for my Celiac's hubby.  Try it, you'll love it!",bm25,,
Q018,gluten free celiac friendly,eYx0Z5SMmAEN4esctu9RuA,Mellow Mushroom Carmel,5.0,positive,"Thanks so much for your gluten free pizza. I know it's kind of a fad diet right now, but not for me. I have to eat gluten free. That's why it's so great to find someone who will sell a great pizza I can eat. 

By the way, your pizza tastes fantastic!",tfidf,,
Q018,gluten free celiac friendly,n01sTSTd3LAAY8ji0Q6JgQ,Dedicated Gluten Free Bakery And Coffee Shop,5.0,positive,"The passion and dedication Rebecca has for her business is incredible. Knowing that she creates pastries, cakes, muffins, cookies, breads, that are gluten, dairy, vegan, and sugar free really helps those people that aren't able to eat those things. My favorite sandwich is The Don, carrot cake is out of this world, snickeredoodle cookies, and the blueberry lemon pound cake are so delicious.

Would give Dedicated Gluten Free 10 stars if able as I'm not gluten free and the food tastes so good!",bm25,,
Q018,gluten free celiac friendly,okKREnsd4Rx8wDRVuKxanQ,Vincent Van Doughnut,4.0,positive,"Had my first visit to VVD today. Tried the maple bacon donut. It was pretty darn good, I must say. And I've been thinking about it all day. I really appreciate that they have gluten free donuts, although I didn't get there in time to try one because they had already sold out. I do believe they only do gluten free on Fridays.",tfidf,,
Q018,gluten free celiac friendly,w7H48TdjCIlpDcPcJRWwRA,Doe Doe's Diner,2.0,negative,"Slow service 
Go elsewhere. Meal so so. Breakfast Specials
No substitute for flour gluten free or dairy free. 
Sugar place",tfidf+bm25,,
Q018,gluten free celiac friendly,zQAJclg0BfGHAyWQzqk4Cw,Lilac Pâtisserie,5.0,positive,"Food was great! Presentation really nice! Friendly staff too. I am not gluten free but my daughter is, bought one of each of the breads to bring home, the breads were well worth the money spent.",bm25,,
Q019,great cocktails beer selection,4Nf86Bb5x5LLQ5Rcj0FQAg,World Of Beer,1.0,negative,"Earned a star for their stellar and vast beer selection. Lost four on service. A great beer selection means nothing if you never get served. 

Facts: It was a slow Sunday night, 3 servers standing around, not one came over to our table to take our order. Needless to say, we left. Not at all impressed with this visit to WOB.",tfidf,,
Q019,great cocktails beer selection,FBaJPgqUrahHiKT0gueGIw,Tom's Pizza Bar & Grill,5.0,positive,Friggin great food and a great beer selection! If ya don't stop in and try it then you lose!,tfidf,,
Q019,great cocktails beer selection,H2WmbpLky3NRskOaZSErqw,Mill Street Cantina,4.0,positive,I just couldn't give them 5 stars because it was so hot and uncomfortable the night we were there.  The food was great and the cocktails excellent.  Loved the vibe and decor.,tfidf,,
Q019,great cocktails beer selection,H4FKAX4dkb5HB0RZ1sZzaw,Prasino,4.0,positive,"Good food and great cocktails, we sat on their porch so essentially we were outside and socially distant from others. Very nice wait staff",tfidf,,
Q019,great cocktails beer selection,HMjXTzLFKv7GZpZJRGRt2w,Monk's Cafe,4.0,positive,Unreal beer selection. I had delicious scallops. Great atmosphere. I would definitely return.,tfidf+bm25,,
Q019,great cocktails beer selection,Hww8NNRN3BLBfvoK0y7rgw,Half Liter Beer & BBQ Hall,5.0,positive,The tacos were phenomenal. I'm also impressed with their creative cocktails. Their Hefeweizen is a great beer!,bm25,,
Q019,great cocktails beer selection,O3vYlalGND9Ei7ik4w51IQ,Noble's Kitchen & Beer Hall,5.0,positive,"The Noble Beer Hall has a great beer selection and an awesome happy hour deal.  Each beer was half price, so we paid small town prices in Nashville.  The waitress was very helpful and attentive.  The Einstok Icelandic beer they have on draft is great.",bm25,,
Q019,great cocktails beer selection,RctTf48O5WMH1cp0mu3ung,Kingfish,4.0,positive,Kirsten is the best bartender ever! We ate and drank at the bar. My husband loved his rabbit and my seafood cassoulet was awesome! Kirsten was attentive and had great suggestions for drinks and dinner. She mixes great cocktails. We loved our meal and cocktails at Kingfish.,tfidf,,
Q019,great cocktails beer selection,YxvgfzmPU99EMn3vtGWEmg,Monk's Cafe,5.0,positive,"Holy draught selection, Batman! (Ok, I'm dating myself ) Yelp! recommendations reign again! If you like outstanding draught beer, are in Philly... GO! Great service and phenomenal beer choices!!",bm25,,
Q019,great cocktails beer selection,_TAuWUO2WTPoK76RuamnDg,Three Muses,4.0,positive,"Greeeeat NOLA Jazz, really nice food (small plates but great selection and variety), nice cocktails, decent beer list.  Very good service. Definitely recommended!!",bm25,,
Q019,great cocktails beer selection,_aCF1jyextCI3sxpSpWVPw,Chop 40,5.0,positive,"Great upscale BBQ joint. Loved the atmosphere, food and beer selection. Im really excited to go back!",tfidf,,
Q019,great cocktails beer selection,e3-33079WdMQW3lhbnu9Cw,Sampan,5.0,positive,"I really love this place. It's the perfect spot, especially in the summer time, to hang out, get dinner, and chat with girlfriends. The pork buns are amazing. Good drinks, good beer and wine selection and Graffiti Bar in the back has some awesome cocktails. I like the decor inside, but I love this place most for the warm weather season either in the bar out back or sitting outside for dinner. Yum!",bm25,,
Q019,great cocktails beer selection,jTisKzpMZ6go0B5oXrJ5eA,Annunciation,3.0,neutral,"Food was good,Service was great and cocktails were just okay but it is a small place with great atmosphere. So many great restaurants in this area I was just a little disappointed but good.",tfidf,,
Q019,great cocktails beer selection,nPhrGeNoBMLhZDZCeVZV-A,American Sardine Bar,5.0,positive,Great spot in Point Breeze / Newbold area.  Friendly and knowledgable staff with a wonderful beer selection.,bm25,,
Q019,great cocktails beer selection,oWHwwJY044JUjp104SttnA,South Philadelphia Tap Room,5.0,positive,Amazing all around.head chef is very knowledgeable. great beer selection,tfidf+bm25,,
Q019,great cocktails beer selection,qRnLeaJofPQZMX_gsQ0o3w,The Couch Tomato Bistro,5.0,positive,"We have been to The Couch Tomato a few times in recent months with our 2 year old son. It's delicious food, well crafted, with a solid selection of beer, wine and cocktails (essential elements for the parents of a toddler!). The service is knowledgeable, friendly, and attentive without being overbearing. On our last visit we did the $50 special (app, salad, pizza, dessert, 2 drinks) and it was worth every penny. A great spot on Main Street.",bm25,,
Q019,great cocktails beer selection,sl2kQTJq5zBTyCTOz9HkHA,Toups Meatery,4.0,positive,"Highly recommend for the specials! Their double cut pork hop is super filling and delicious! They have an awesome selection of sour beer as well! 

Their meat and cheese board is a must as well as their many appetizers! 

Their happy hour could be improved as their selection of cocktails are lacking! 

However all in all totally worth the visit if you are in New Orleans!",bm25,,
Q019,great cocktails beer selection,zRorJJL-DyrMrg51MltM6A,Tria Cafe Wash West,4.0,positive,"good place with a great wine/beer selection, food isnt bad either. 
sunday school is great and happy hour is always fun",tfidf,,
Q020,best brunch mimosas,4TCtUBYyKnlrIZMr1bvwag,Boca - Tampa,1.0,negative,"Food is great, but NEVER go there for brunch. NEVER. Took us 15 minutes to get our first mimosa, 30 minutes after the 1st to get our 2nd mimosa. Asked for a bottle at our table to make it easier for our waitress, ended up getting charged for endless mimosas and bottles. We fought it. Bad deal. They gave us the bottles off, but we all ended up with 3 ""bottomless mimosas."" Totally worthless. DO NOT GO FOR BRUNCH! Terrible.",tfidf+bm25,,
Q020,best brunch mimosas,7ufB-4c3JgzBb-TFYYvqnQ,Sinema,5.0,positive,"I have been going to a different brunch every month for the past three years and this is BY FAR the best brunch I have found in Nashville.   The food is stellar, and plentiful.  The omelette station and Cuban/Ruben stations made to order just top off the entire experience.  The staff and management seem very knowledgeable, especially our Server, Caitlyn, who made sure our glasses are never empty, and our plates and silver were exchanged the moment our plates were empty, and the Manager, Rich who personally welcomed us and explained the selections on our cheese plate, and made sure it was the best monthly outting we have ever had.",tfidf,,
Q020,best brunch mimosas,8mDwuhEWgcD-FbHghcuvIg,Wheelhouse Downtown,1.0,negative,The food is awful and overpriced. Their mimosas come with ice in them. That's a disgrace to serve it like that. They also use $2 sparkling crappy wine for their mimosas.,tfidf,,
Q020,best brunch mimosas,9YnFpXzjs03eMLKadr3tvg,Mercer Cafe,5.0,positive,"If you haven't been here before, do yourself a favor and stop in. Even if your not a local, the breakfast omelets are amazing. Everything is well priced, and the staff is super friendly. Mercer Cafe is on my top 5 best brunch spots in all of philly. Oh and they have La Columbe Coffee!",tfidf,,
Q020,best brunch mimosas,Gy7RjCuOxe0knAJUWETM4w,Warehouse Grille,5.0,positive,Brunch is amazing. The outdoor seating area is huge and they allow you to bring you pets. Love visiting on a Sunday morning with bottomless mimosas.,bm25,,
Q020,best brunch mimosas,L4GeMiGPFYyEF-nn9C5slw,Mother's,5.0,positive,"Ate Brunch here and the chicken and waffles was incredible. Chicken was crispy and the waffle had a maple bacon flavor, one of the best chicken and waffles I've ever had. Paired with the all you can drink mimosas, bloody Mary's and sangria-you're in for a treat!",bm25,,
Q020,best brunch mimosas,MN_jb3uSRjrP0yUIslcB-g,Kingfish,4.0,positive,"KINGFISH

KINGFISH -    337 Chartres St., NOLA - Kingfish is an upscale casual restaurant and cocktail bar in New Orleans' French Quarter that tips its hat to the Huey P. Long Era. The menu embodies new Louisiana cuisine, which creates a unique New Orleans dining experience.

Brunch-      LIBATIONS: Brunch Rose for 3, Mrs. Q had the Bottomless Mimosas (you add your own orange juice). Yes, our server, La Donna was great. She made sure you never ran out of Mimosas.

EATS:  Spinach & Crab Omelet & two had over easy egg w/ bacon, or ham.",bm25,,
Q020,best brunch mimosas,NJEl4blRix1K-rdui8v7zQ,5 Points Market & Restaurant,5.0,positive,Best brunch place for the health conscious who demand yummy food--seriously yummy food. The pancakes are huge.,tfidf,,
Q020,best brunch mimosas,RkYPF8FUaybVKKwQLjgX4Q,Nectar Urban Cantina,5.0,positive,"Love the brunch and all of the staff was great! Very hipster! Enjoyed it! The $5 mimosas were incredible, I just wish I could remember our waiter's name. He was the best!",tfidf+bm25,,
Q020,best brunch mimosas,fmqhbkzO7knvoVsq6ZPa2g,Boca - Brandon,5.0,positive,"Boca is a great restaurant to come for brunch, lunch or dinner. Everything is fresh and delicious. Their menu is not the largest, but it definitely has great selection in food. This place is not your typical Outback or Bonefish restaurant. This place is for the foodies out there. Go try them out! Especially for brunch for their unlimited mimosas.",bm25,,
Q020,best brunch mimosas,gPmZaTG8mQ1gq1EYKEbgIg,Urban Farmer Philadelphia,4.0,positive,Nice spot especially in the summer. My husband and I love to go here for brunch and order mimosas while people watching. A must go to,tfidf+bm25,,
Q020,best brunch mimosas,kii3etR8tek-_9EU8Lx8VQ,Mad Donna's,3.0,neutral,"Food is not bad , 2 for 1 mimosas .. Which are great! If you go for brunch be ready to wait waaaaaay longer then what they tell you. Happens every time ! Also , heads up.. Man who works the front. Not friendly AT ALL!",tfidf,,
Q020,best brunch mimosas,q0c7lB-qe41TXzZFzEgmhA,The Oakmont,5.0,positive,"The absolute cutest brunch place in Indy!! hands down. The vibes are unmatched, service is quality and the food was delicious!  An abundance of cocktails and bar options. 

The challah French toast is literally the best I've had in a long time! 
And of course the mimosas were perfect. The juice flight is totally worth getting!

Enjoy!",bm25,,
Q020,best brunch mimosas,qJfA_SuGP5teiQpQxQAtLw,Hendel's,5.0,positive,This is such a gem in Florissant. We've been here several times and it never disappoints us. From brunch mimosas to a hearty burger this place is one of my favorites.,tfidf+bm25,,
Q020,best brunch mimosas,uJNatLbLwKr7W6mZMlejbw,Nueva Cantina,5.0,positive,"Sunday brunch game is so strong. Bottomless mimosas are cheap and delicious, and the food was incredible!! Get the brunch skillet - you will not be disappointed!",tfidf+bm25,,
Q021,delivery took forever cold arrival,-DQzf5GbZhL5aDDJF6dMkQ,The Cheesecake Factory,2.0,negative,"This is our second time in four days visiting this restaurant and both times we were not impressed. We had eaten there for both lunch & dinner service and even though not slammed it took FOREVER to be seated, once seated it took FOREVER to be approached for our drink order or even just an introduction.  My coffee cup had something on the inside of the glass and the salmon with mashed potatoes were drenched in oil, looked ugly to eat and made us sick! The restroom was out of soap on Fri and on Mon it was still empty... coincidence I would have guessed but now I think not! The service was fine once it got going and the cheesecakes are always delish other then that this place has been removed from our list of fav places to eat when visiting Boise.",tfidf,,
Q021,delivery took forever cold arrival,AYjjuMjU47ko4vVKDU_PMw,New Tower Pizzeria,1.0,negative,"whatever you do, don't order from here. terrible service, delivery took forever and food was just bad. green tomatoes on sandwich. no cheesecake so they gave me fries? plenty of places to order from philly that are so much better!!",tfidf+bm25,,
Q021,delivery took forever cold arrival,N59nlVyQmKm26qoLWIBUBQ,Brooklyn Original Pizzeria,2.0,negative,"Pizza was good, that's why I gave it two stars, but the delivery was awful. Took over two hours to arrive and everything arrived cold. I called 3x and the lady told me 1 hour, but she did not tell me it would be close to 2 hours and calamari was all dried out! I used to order here all the time. Go for pick up option it's probably better",bm25,,
Q021,delivery took forever cold arrival,P_8Tep-hyFuYDFvF-rUsug,SoBro Sports Bar & Grille,1.0,negative,"One person working, very rude and not responding.   Food took forever to come and definitely not a place I would recommend.  We were at hotel so to me reflects poorly on Hilton.  Can I give 0 stars.",tfidf,,
Q021,delivery took forever cold arrival,R7rsunUL-gLvxSllhODNgQ,The Pasta House,1.0,negative,"Wow. I don't expect a lot of of airport restaurants, but this was abhorrent. 

Our waiter seemed harried and distracted. He took a long time to seat us, didn't return for our drink orders (another server did that), took a very long time to bring us our food (it was cold by arrival), and never brought us our check. The other server did that as well. He also took off during the meal, just shouting out that he would be back to the other workers. My pasta was cold and my husband's sandwich was burned to black and inedible, but we had no one to tell. We tried to tip the other server on duty-she was fabulous-but she refused. This guy needs to be retrained and fast, before someone misses a flight because of him.",bm25,,
Q021,delivery took forever cold arrival,T5dh0geHyQVvh7lUJEX33Q,"Millie's Burgers, Steaks & Shakes",1.0,negative,Order took 2 hours. When I called twice they said out for delivery. Food arrived cold and hard. Worst pizza I have ever had.,bm25,,
Q021,delivery took forever cold arrival,V0ZXHHZhmMLAtCHuJkINzw,The Great American Pub,2.0,negative,My friends and I went here for dinner one night. It was a Friday I believe.  We were sat all the way in the back and ignored by our waitress. She took forever to come up to us. She was also pretty rude. The food was OK...nothing special. I would skip this place if I were you.,tfidf,,
Q021,delivery took forever cold arrival,XYQyAhPQIsOfiiMkRa6xDA,Benton Park Café & Coffee Bar,2.0,negative,"An omelette and biscuits & gravy took 35 minutes and were cold on arrival. Two tables that were seated 15 minutes after us had their food 20 minutes before us. Food was mediocre. Heard great things, did not live up to expectations. Will not go back. Totally unorganized from seating to serving.",bm25,,
